"name","asset_tag","serial_number","location","location.city","u_building","u_room","u_floor","po_number","u_retired_date","u_last_rounded_date","u_device_rounding","u_department_location","location.u_deskside_assignment_group","model_id"
"WT_63CAGZ4D5J2","C004622","63CAGZ4D5J2","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3729","3","","04/29/2022","06/19/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","DELL WYSE 5060 THIN CLIENT"
"AO800233","HSS-8097255","C25318M216","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","Hallway","3","ISLHTRP20260126-003","","07/14/2026","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","TANGENT MEDIX 22B V20"
"AO800167","HSS-8096756","C25318M251","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3907","3","ISLHTRP20251208-005","","07/14/2026","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","TANGENT MEDIX 22B V20"
"PC024488","HSS-8072578","7KL3KQ3","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3120","3","VIHATRP20230227-071","","07/15/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"AO800163","HSS-8097507","C25318M235","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","Hallway","3","ISLHTRP20260202-128","","07/14/2026","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","TANGENT MEDIX 22B V20"
"WT_63CAGZ6F5J2","C004604","GZ6F5J2","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3809","3","","","06/19/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","DELL WYSE 5060 THIN CLIENT"
"AO800175","HSS-8096761","C25318M256","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3729","3","ISLHTRP20251208-012","","07/14/2026","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","TANGENT MEDIX 22B V20"
"PC026206","HSS-8072572","G5XKPR3","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3320","3","VIHATRP20230227-065","","07/15/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"AO800168","HSS-8096762","C25318M246","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","3A Hallway","3","ISLHTRP20251208-013","","07/14/2026","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","TANGENT MEDIX 22B V20"
"PC024508","HSS-8073058","HWP3KQ3","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3729 (724)","3","VIHATRP20230313-097","","07/15/2026","Critical Clinical","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"PC024491","HSS-8074912","2201KQ3","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3122","3","VIHATRP20230605-045","","07/15/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"PC024489","HSS-8097864","MZ034L28","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3120 (724)","3","ISLHTRP20260302-052","","07/15/2026","Critical Clinical","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","LENOVO M90q Gen 5 Desktop 512HD"
"PC026216","HSS-8072580","36XKPR3","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3809","3","VIHATRP20230227-073","","07/15/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"AO800180","HSS-1037328","C22305M072","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3209","3","Lease Information Extract - HPFS Tangent","","07/14/2026","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","Tangent Medix T22B AiO 3517U"
"AO800161","HSS-8097254","C25318M231","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","Hallway","3","ISLHTRP20260126-002","","07/14/2026","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","TANGENT MEDIX 22B V20"
"PC024513","HSS-8074920","4201KQ3","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3921","3","VIHATRP20230605-053","","07/15/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"PC026209","HSS-8026176","57VTDF3","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3928","3","VIHATRP20220110-054","","07/15/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7080 MICRO V3"
"PC026046","HSS-8096989","MZ0293EP","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3204","3","ISLHTRP20260105-056","","07/15/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","LENOVO M90q Gen 5 Desktop 512HD"
"AO800267","HSS-8096758","C25318M252","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","3A Hallway","3","ISLHTRP20251208-008","","07/14/2026","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","TANGENT MEDIX 22B V20"
"WT_63CAGYXC5J2","C004636","63CAGYXC5J2","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3928","3","","","06/19/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","DELL WYSE 5060 THIN CLIENT"
"PC026219","HSS-8074909","JWW0KQ3","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3920","3","VIHATRP20230605-042","","07/15/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"WT_63CAGZDF5J2","C004642","GZDF5J2","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3920","3","","","06/19/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","DELL WYSE 5060 THIN CLIENT"
"PC024497","HSS-8026170","57WTDF3","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3209","3","VIHATRP20220110-048","","07/15/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7080 MICRO V3"
"PC024492","HSS-8072574","J7H3KQ3","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3121","3","VIHATRP20230227-067","","07/15/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"PC024507","HSS-8027580","7DS6VH3","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3722","3","VIHATRP20220321-054","","07/15/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7090 MICRO V1"
"PC085289","HSS-1045608","HVH4X04","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3804","3","REQ1226094-RITM1291768-SCTASK2100049","","07/15/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7010 V2"
"AO800284","HSS-8096123","C25207M233","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3120","3","ISLHTRP100625-001","","07/14/2026","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","TANGENT MEDIX 22B V20"
"AO800145","HSS-8097308","C25318M146","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","Hallway","3","ISLHTRP20260126-111","","07/14/2026","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed","TANGENT MEDIX 22B V20"
